"mini.xml",1,1,43,116,39,0,1,35,0,3,0,1,1, 0, 0, 0, 0,0, 1, 1, 0, 0, 4, 0, 1, 3, 1, 0, 0, 0, 0, 4, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 12, 0, 4, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 0, 0
"mini.xml",2,1,32,128,45,0,1,18,2,8,0,0,1, 0, 0, 0, 0,0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 5, 0, 0, 4, 1, 0, 0, 0, 1, 7, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 2, 0, 2, 1, 1, 1, 0, 0, 0, 0
"mini.xml",3,1,19,81,26,0,1,14,2,6,0,0,0, 0, 1, 0, 0,0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 0, 0, 4, 2, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0
"mini.xml",4,1,19,81,27,0,1,9,2,7,1,0,1, 0, 0, 0, 0,0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 2, 1, 0, 0, 0
"mini.xml",5,1,20,85,30,0,1,10,1,5,0,0,1, 0, 0, 0, 0,0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 0, 0, 3, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 2, 0, 0, 0, 0
"mini.xml",6,1,31,145,50,0,1,13,6,13,0,0,1, 0, 0, 0, 0,0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 4, 0, 0, 6, 1, 0, 0, 0, 0, 6, 1, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0
"mini.xml",7,1,24,104,34,0,1,14,4,6,1,0,1, 0, 0, 0, 0,0, 1, 1, 0, 0, 2, 0, 1, 0, 0, 0, 3, 0, 0, 1, 1, 0, 0, 0, 0, 5, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0
"mini.xml",8,1,12,63,21,0,0,4,3,6,1,0,0, 0, 1, 0, 0,0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0
"mini.xml",9,1,17,65,20,0,1,11,1,4,1,0,0, 0, 1, 0, 0,0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 4, 0, 0, 3, 0, 0, 0, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0
"mini.xml",10,1,19,55,14,0,1,12,0,2,0,0,1, 0, 0, 0, 0,0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 3, 3, 0, 0, 2, 1, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0
"mini.xml",11,1,18,59,19,0,1,13,1,2,0,0,0, 1, 0, 0, 0,0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 2, 3, 0, 0, 3, 1, 0, 0, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
"mini.xml",12,1,15,59,21,0,0,11,1,2,0,0,1, 0, 0, 0, 0,0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0
"mini.xml",13,1,24,89,28,0,1,14,2,4,0,0,0, 0, 1, 0, 0,0, 0, 0, 0, 0, 2, 0, 1, 0, 1, 1, 4, 0, 0, 3, 3, 0, 0, 0, 0, 3, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0
"mini.xml",14,1,16,62,21,0,1,10,1,3,0,0,1, 0, 0, 0, 0,0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 3, 0, 0, 1, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0
"mini.xml",15,1,19,79,24,0,1,11,3,3,1,0,1, 0, 0, 0, 0,0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 3, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0
"mini.xml",16,1,42,162,55,0,1,24,7,11,0,0,1, 0, 0, 0, 0,0, 0, 0, 0, 0, 4, 0, 1, 0, 1, 2, 8, 0, 0, 4, 6, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0
"mini.xml",17,1,34,128,40,0,1,24,2,6,1,0,0, 0, 1, 0, 0,0, 0, 0, 1, 1, 2, 0, 1, 1, 2, 3, 4, 0, 0, 3, 4, 0, 0, 0, 0, 1, 0, 0, 4, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 1, 0, 0, 0, 0
"mini.xml",18,1,9,30,10,0,0,6,0,1,0,0,0, 1, 0, 0, 0,0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0
"mini.xml",19,1,11,44,14,0,0,10,1,1,0,0,0, 1, 0, 0, 0,0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
"mini.xml",20,1,18,65,19,0,1,11,0,2,0,0,1, 0, 0, 0, 0,0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 3, 2, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
"mini.xml",21,1,9,28,9,0,0,7,0,1,0,0,0, 1, 0, 0, 0,0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
"mini.xml",22,1,27,90,25,0,1,20,1,2,0,0,0, 1, 0, 0, 0,0, 0, 0, 0, 0, 2, 0, 1, 0, 1, 1, 5, 0, 0, 4, 1, 0, 0, 0, 0, 4, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0
"mini.xml",23,1,22,74,27,0,1,15,2,3,0,0,0, 0, 1, 0, 0,0, 0, 0, 0, 0, 2, 0, 1, 0, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 2, 0, 1, 0, 3, 0, 0, 2, 1, 0, 0, 0, 0, 0
"mini.xml",24,1,20,64,20,0,1,16,0,1,0,0,1, 0, 0, 0, 0,0, 0, 0, 0, 0, 2, 0, 1, 0, 1, 2, 2, 0, 0, 2, 2, 2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0
"mini.xml",25,1,17,65,17,0,1,10,1,2,0,0,0, 1, 0, 0, 0,0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 4, 0, 0, 2, 3, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
"mini.xml",26,1,5,22,8,1,0,3,1,2,0,0,0, 1, 0, 0, 0,0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
"mini.xml",27,1,17,66,21,0,1,14,1,3,0,0,0, 1, 0, 0, 0,0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 3, 0, 0, 3, 1, 0, 0, 0, 1, 3, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
"mini.xml",28,1,18,68,22,0,1,14,2,2,0,0,0, 1, 0, 0, 0,0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 3, 1, 0, 0, 1, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0
"mini.xml",29,1,12,38,12,0,0,8,0,2,0,0,1, 0, 0, 0, 0,0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
"mini.xml",30,1,16,75,23,0,1,7,4,4,0,0,1, 0, 0, 0, 0,0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 2, 0, 0, 1, 2, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
"mini.xml",31,1,10,34,10,0,0,6,0,0,0,0,0, 1, 0, 0, 0,0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
"mini.xml",32,1,14,48,14,0,0,10,0,2,0,0,0, 0, 0, 1, 0,0, 0, 0, 0, 0, 2, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
"mini.xml",33,1,14,64,13,0,0,6,1,3,0,0,1, 0, 0, 0, 0,0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 3, 0, 0, 2, 2, 0, 0, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"mini.xml",34,1,11,41,13,0,0,8,1,2,0,0,0, 1, 0, 0, 0,0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 2, 1, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"mini.xml",35,1,17,61,18,0,1,14,0,2,0,0,0, 1, 0, 0, 0,0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 3, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 0, 0
"mini.xml",36,1,19,69,20,0,1,13,1,3,0,0,0, 1, 0, 0, 0,0, 0, 0, 0, 0, 2, 0, 1, 0, 1, 0, 4, 0, 0, 2, 2, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0
"mini.xml",37,1,16,60,19,0,1,12,1,3,0,0,0, 1, 0, 0, 0,0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 0, 0, 3, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
"mini.xml",38,1,11,35,11,0,0,9,0,0,0,0,0, 1, 0, 0, 0,0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0
"mini.xml",39,1,7,29,11,1,0,5,1,1,0,0,0, 0, 1, 0, 0,0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
"mini.xml",40,1,11,38,10,0,0,8,0,0,0,0,0, 0, 1, 0, 0,0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
"mini.xml",41,1,14,50,17,0,0,12,1,2,0,0,1, 0, 0, 0, 0,0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 0, 1, 2, 0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
"mini.xml",42,1,13,50,19,0,0,9,2,4,0,0,0, 0, 1, 0, 0,0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 2, 0, 0, 1, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0
"mini.xml",43,1,14,57,19,0,0,10,1,2,0,0,0, 1, 0, 0, 0,0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0
"mini.xml",44,1,13,46,14,0,0,8,0,1,0,0,0, 1, 0, 0, 0,0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 1, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
"mini.xml",45,1,25,91,29,0,1,19,0,4,0,0,1, 0, 0, 0, 0,0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 2, 1, 0, 2, 3, 0, 0, 0, 1, 4, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0
"mini.xml",46,1,37,122,41,0,1,27,3,3,0,0,1, 0, 0, 0, 0,0, 0, 0, 1, 1, 3, 0, 1, 1, 1, 4, 3, 0, 0, 4, 2, 0, 0, 0, 0, 6, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 2, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0
"mini.xml",47,1,15,47,16,0,0,12,0,2,0,0,0, 0, 1, 0, 0,0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 2, 0, 0, 2, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
"mini.xml",48,1,11,46,14,0,0,7,2,2,0,0,0, 1, 0, 0, 0,0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0
"mini.xml",49,1,13,37,16,0,0,10,0,0,0,0,0, 0, 1, 0, 0,0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 1, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0
"mini.xml",50,1,14,50,16,0,0,12,0,4,0,0,1, 0, 0, 0, 0,0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0
"mini.xml",51,1,27,124,42,0,1,14,4,10,0,0,1, 0, 0, 0, 0,0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 2, 0, 0, 6, 2, 0, 1, 0, 1, 4, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 2, 0, 0, 1, 2, 0, 0, 0, 0, 0
"mini.xml",52,1,24,80,27,0,1,15,0,3,0,0,1, 0, 0, 0, 0,0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 2, 0, 0, 4, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3, 0, 1, 0, 2, 0, 0, 0, 0, 0
"mini.xml",53,1,20,82,29,0,1,13,3,5,0,0,0, 0, 1, 0, 0,0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 3, 0, 0, 2, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 1
"mini.xml",54,1,16,49,13,0,1,9,0,1,0,0,0, 0, 1, 0, 0,0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 1, 0, 0, 0, 0, 2, 4, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
"mini.xml",55,1,25,109,39,0,1,15,3,5,0,0,1, 0, 0, 0, 0,0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 3, 1, 0, 3, 2, 0, 0, 0, 0, 4, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0
"mini.xml",56,1,13,63,23,0,0,5,4,5,0,0,0, 0, 1, 0, 0,0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0
"mini.xml",57,1,15,59,20,0,0,8,1,2,0,0,1, 0, 0, 0, 0,0, 0, 0, 0, 0, 2, 0, 1, 0, 1, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0
"mini.xml",58,1,8,26,11,0,0,7,1,1,0,0,0, 0, 0, 1, 0,0, 0, 0, 0, 0, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0